,term,term_d,rate
2011-03-08,0d,0.0,1.1664
2011-03-08,1m,0.08,1.7836
2011-03-08,2m,0.17,2.2555
2011-03-08,3m,0.25,2.4028
2011-03-08,6m,0.5,2.5903
2011-03-08,9m,0.75,2.7826
2011-03-08,1y,1.0,2.9394
2011-03-08,2y,2.0,3.2337
2011-03-08,3y,3.0,3.33
2011-03-08,4y,4.0,3.4587
2011-03-08,5y,5.0,3.5325
2011-03-08,6y,6.0,3.73
2011-03-08,7y,7.0,3.7531
2011-03-08,8y,8.0,3.8666
2011-03-08,9y,9.0,3.8938
2011-03-08,10y,10.0,3.9078
2011-03-08,15y,15.0,4.0751
2011-03-08,20y,20.0,4.1832
2011-03-08,30y,30.0,4.2826
2011-03-08,40y,40.0,4.3595
2011-03-08,50y,50.0,4.425
