,term,term_d,rate
2012-08-27,0d,0.0,1.6422
2012-08-27,1m,0.08,2.213
2012-08-27,2m,0.17,2.5835
2012-08-27,3m,0.25,2.6069
2012-08-27,6m,0.5,2.6224
2012-08-27,9m,0.75,2.6231
2012-08-27,1y,1.0,2.6412
2012-08-27,2y,2.0,2.8146
2012-08-27,3y,3.0,2.9328
2012-08-27,4y,4.0,3.0092
2012-08-27,5y,5.0,3.0715
2012-08-27,6y,6.0,3.1498
2012-08-27,7y,7.0,3.2213
2012-08-27,8y,8.0,3.3272
2012-08-27,9y,9.0,3.3449
2012-08-27,10y,10.0,3.3498
2012-08-27,15y,15.0,3.6503
2012-08-27,20y,20.0,3.9259
2012-08-27,30y,30.0,4.158
2012-08-27,40y,40.0,4.1874
2012-08-27,50y,50.0,4.2509
