,term,term_d,rate
2012-06-12,0d,0.0,1.6247
2012-06-12,1m,0.08,1.8516
2012-06-12,2m,0.17,2.0284
2012-06-12,3m,0.25,2.0619
2012-06-12,6m,0.5,2.1114
2012-06-12,9m,0.75,2.1755
2012-06-12,1y,1.0,2.1889
2012-06-12,2y,2.0,2.3634
2012-06-12,3y,3.0,2.4819
2012-06-12,4y,4.0,2.6468
2012-06-12,5y,5.0,2.9222
2012-06-12,6y,6.0,3.1289999999999996
2012-06-12,7y,7.0,3.1983
2012-06-12,8y,8.0,3.3286
2012-06-12,9y,9.0,3.3626
2012-06-12,10y,10.0,3.3747
2012-06-12,15y,15.0,3.6663
2012-06-12,20y,20.0,3.9418
2012-06-12,30y,30.0,4.1031
2012-06-12,40y,40.0,4.1652
2012-06-12,50y,50.0,4.2425
