,term,term_d,rate
2014-12-02,0d,0.0,2.2127
2014-12-02,1m,0.08,3.2155
2014-12-02,2m,0.17,3.1038
2014-12-02,3m,0.25,3.1295
2014-12-02,6m,0.5,3.0583
2014-12-02,9m,0.75,3.0524
2014-12-02,1y,1.0,3.0443
2014-12-02,2y,2.0,3.1662
2014-12-02,3y,3.0,3.2873
2014-12-02,4y,4.0,3.3960000000000004
2014-12-02,5y,5.0,3.4655
2014-12-02,6y,6.0,3.4853
2014-12-02,7y,7.0,3.4908
2014-12-02,8y,8.0,3.5075
2014-12-02,9y,9.0,3.5317
2014-12-02,10y,10.0,3.5553
2014-12-02,15y,15.0,3.7723
2014-12-02,20y,20.0,3.9622
2014-12-02,30y,30.0,4.0525
2014-12-02,40y,40.0,4.1160000000000005
2014-12-02,50y,50.0,4.1702
