,term,term_d,rate
2013-11-12,0d,0.0,2.4387
2013-11-12,1m,0.08,3.9372
2013-11-12,2m,0.17,4.0305
2013-11-12,3m,0.25,4.0142
2013-11-12,6m,0.5,4.0465
2013-11-12,9m,0.75,4.0783
2013-11-12,1y,1.0,4.1209
2013-11-12,2y,2.0,4.2836
2013-11-12,3y,3.0,4.3626
2013-11-12,4y,4.0,4.374
2013-11-12,5y,5.0,4.343999999999999
2013-11-12,6y,6.0,4.4324
2013-11-12,7y,7.0,4.3701
2013-11-12,8y,8.0,4.3719
2013-11-12,9y,9.0,4.3928
2013-11-12,10y,10.0,4.4146
2013-11-12,15y,15.0,4.6045
2013-11-12,20y,20.0,4.7727
2013-11-12,30y,30.0,4.8407
2013-11-12,40y,40.0,4.9019
2013-11-12,50y,50.0,4.9668
