,term,term_d,rate
2012-10-08,0d,0.0,2.9139
2012-10-08,1m,0.08,2.7742
2012-10-08,2m,0.17,2.6899
2012-10-08,3m,0.25,2.7025
2012-10-08,6m,0.5,2.7060000000000004
2012-10-08,9m,0.75,2.7185
2012-10-08,1y,1.0,2.7845
2012-10-08,2y,2.0,2.9333
2012-10-08,3y,3.0,3.0865
2012-10-08,4y,4.0,3.174
2012-10-08,5y,5.0,3.2033
2012-10-08,6y,6.0,3.3206
2012-10-08,7y,7.0,3.4173
2012-10-08,8y,8.0,3.4335
2012-10-08,9y,9.0,3.4498
2012-10-08,10y,10.0,3.4814
2012-10-08,15y,15.0,3.803
2012-10-08,20y,20.0,4.0689
2012-10-08,30y,30.0,4.2007
2012-10-08,40y,40.0,4.2578
2012-10-08,50y,50.0,4.3188
