,term,term_d,rate
2014-09-16,0d,0.0,2.4297
2014-09-16,1m,0.08,3.5009
2014-09-16,2m,0.17,3.5235
2014-09-16,3m,0.25,3.6033
2014-09-16,6m,0.5,3.905
2014-09-16,9m,0.75,3.8369
2014-09-16,1y,1.0,3.8284
2014-09-16,2y,2.0,3.9601
2014-09-16,3y,3.0,3.9996
2014-09-16,4y,4.0,4.0012
2014-09-16,5y,5.0,4.0178
2014-09-16,6y,6.0,4.0884
2014-09-16,7y,7.0,4.2009
2014-09-16,8y,8.0,4.2252
2014-09-16,9y,9.0,4.2517
2014-09-16,10y,10.0,4.2634
2014-09-16,15y,15.0,4.4465
2014-09-16,20y,20.0,4.6364
2014-09-16,30y,30.0,4.7667
2014-09-16,40y,40.0,4.8451
2014-09-16,50y,50.0,4.8893
