,term,term_d,rate
2015-01-08,0d,0.0,2.2467
2015-01-08,1m,0.08,3.4963
2015-01-08,2m,0.17,3.4639
2015-01-08,3m,0.25,3.3734
2015-01-08,6m,0.5,3.2022
2015-01-08,9m,0.75,3.201
2015-01-08,1y,1.0,3.1889999999999996
2015-01-08,2y,2.0,3.2515
2015-01-08,3y,3.0,3.3146
2015-01-08,4y,4.0,3.4145
2015-01-08,5y,5.0,3.5199
2015-01-08,6y,6.0,3.5580000000000003
2015-01-08,7y,7.0,3.5799
2015-01-08,8y,8.0,3.6066
2015-01-08,9y,9.0,3.6228
2015-01-08,10y,10.0,3.6415
2015-01-08,15y,15.0,3.8598
2015-01-08,20y,20.0,4.0497
2015-01-08,30y,30.0,4.14
2015-01-08,40y,40.0,4.1991
2015-01-08,50y,50.0,4.2659
