,term,term_d,rate
2015-10-21,0d,0.0,1.5608
2015-10-21,1m,0.08,2.1729
2015-10-21,2m,0.17,2.2268
2015-10-21,3m,0.25,2.3516
2015-10-21,6m,0.5,2.355
2015-10-21,9m,0.75,2.4091
2015-10-21,1y,1.0,2.4273
2015-10-21,2y,2.0,2.6112
2015-10-21,3y,3.0,2.7872
2015-10-21,4y,4.0,2.8694
2015-10-21,5y,5.0,2.9087
2015-10-21,6y,6.0,3.0245
2015-10-21,7y,7.0,3.0698
2015-10-21,8y,8.0,3.0673
2015-10-21,9y,9.0,3.0629
2015-10-21,10y,10.0,3.0616
2015-10-21,15y,15.0,3.3554
2015-10-21,20y,20.0,3.6621
2015-10-21,30y,30.0,3.7613
2015-10-21,40y,40.0,3.8129
2015-10-21,50y,50.0,3.8587
