,term,term_d,rate
2014-03-21,0d,0.0,1.6067
2014-03-21,1m,0.08,3.2087
2014-03-21,2m,0.17,3.0991
2014-03-21,3m,0.25,3.0868
2014-03-21,6m,0.5,2.9896
2014-03-21,9m,0.75,2.8193
2014-03-21,1y,1.0,3.1433
2014-03-21,2y,2.0,3.5862
2014-03-21,3y,3.0,3.8414
2014-03-21,4y,4.0,4.1621
2014-03-21,5y,5.0,4.136
2014-03-21,6y,6.0,4.4538
2014-03-21,7y,7.0,4.3247
2014-03-21,8y,8.0,4.4231
2014-03-21,9y,9.0,4.4539
2014-03-21,10y,10.0,4.5044
2014-03-21,15y,15.0,4.7348
2014-03-21,20y,20.0,4.9608
2014-03-21,30y,30.0,5.0693
2014-03-21,40y,40.0,5.142
2014-03-21,50y,50.0,5.1962
