,term,term_d,rate
2014-08-15,0d,0.0,2.2857
2014-08-15,1m,0.08,3.3981
2014-08-15,2m,0.17,3.4727
2014-08-15,3m,0.25,3.5109
2014-08-15,6m,0.5,3.7374
2014-08-15,9m,0.75,3.7347
2014-08-15,1y,1.0,3.7443
2014-08-15,2y,2.0,3.8865
2014-08-15,3y,3.0,3.9147
2014-08-15,4y,4.0,3.9315
2014-08-15,5y,5.0,3.9625
2014-08-15,6y,6.0,4.0364
2014-08-15,7y,7.0,4.1411
2014-08-15,8y,8.0,4.1827
2014-08-15,9y,9.0,4.2
2014-08-15,10y,10.0,4.2002
2014-08-15,15y,15.0,4.3824
2014-08-15,20y,20.0,4.564
2014-08-15,30y,30.0,4.7512
2014-08-15,40y,40.0,4.8314
2014-08-15,50y,50.0,4.8756
