,term,term_d,rate
2014-06-05,0d,0.0,1.6827
2014-06-05,1m,0.08,2.7452
2014-06-05,2m,0.17,2.8005
2014-06-05,3m,0.25,2.8237
2014-06-05,6m,0.5,3.008
2014-06-05,9m,0.75,3.0475
2014-06-05,1y,1.0,3.1739
2014-06-05,2y,2.0,3.6074
2014-06-05,3y,3.0,3.7545
2014-06-05,4y,4.0,3.8254
2014-06-05,5y,5.0,3.8648
2014-06-05,6y,6.0,3.9114
2014-06-05,7y,7.0,3.9846
2014-06-05,8y,8.0,4.0022
2014-06-05,9y,9.0,4.0256
2014-06-05,10y,10.0,4.0314
2014-06-05,15y,15.0,4.2063
2014-06-05,20y,20.0,4.3983
2014-06-05,30y,30.0,4.5432
2014-06-05,40y,40.0,4.6408
2014-06-05,50y,50.0,4.685
