,term,term_d,rate
2012-12-13,0d,0.0,1.8793
2012-12-13,1m,0.08,2.4722
2012-12-13,2m,0.17,2.8157
2012-12-13,3m,0.25,2.8416
2012-12-13,6m,0.5,2.8544
2012-12-13,9m,0.75,2.8759
2012-12-13,1y,1.0,2.9007
2012-12-13,2y,2.0,3.1217
2012-12-13,3y,3.0,3.1446
2012-12-13,4y,4.0,3.199
2012-12-13,5y,5.0,3.2875
2012-12-13,6y,6.0,3.3867
2012-12-13,7y,7.0,3.4560000000000004
2012-12-13,8y,8.0,3.5126
2012-12-13,9y,9.0,3.5541
2012-12-13,10y,10.0,3.5649
2012-12-13,15y,15.0,3.8502
2012-12-13,20y,20.0,4.0981
2012-12-13,30y,30.0,4.2002
2012-12-13,40y,40.0,4.2857
2012-12-13,50y,50.0,4.352
