,term,term_d,rate
2014-06-27,0d,0.0,2.0117
2014-06-27,1m,0.08,3.3923
2014-06-27,2m,0.17,3.1927
2014-06-27,3m,0.25,3.1802
2014-06-27,6m,0.5,3.1963
2014-06-27,9m,0.75,3.2163
2014-06-27,1y,1.0,3.364
2014-06-27,2y,2.0,3.5945
2014-06-27,3y,3.0,3.7408
2014-06-27,4y,4.0,3.8024
2014-06-27,5y,5.0,3.8368
2014-06-27,6y,6.0,3.8805
2014-06-27,7y,7.0,3.9795
2014-06-27,8y,8.0,4.0084
2014-06-27,9y,9.0,4.0391
2014-06-27,10y,10.0,4.0485
2014-06-27,15y,15.0,4.2415
2014-06-27,20y,20.0,4.4235
2014-06-27,30y,30.0,4.5684
2014-06-27,40y,40.0,4.666
2014-06-27,50y,50.0,4.7102
