,term,term_d,rate
2013-12-03,0d,0.0,2.8847
2013-12-03,1m,0.08,4.6948
2013-12-03,2m,0.17,4.36
2013-12-03,3m,0.25,4.3598
2013-12-03,6m,0.5,4.1404
2013-12-03,9m,0.75,4.1603
2013-12-03,1y,1.0,4.0484
2013-12-03,2y,2.0,4.2589999999999995
2013-12-03,3y,3.0,4.3243
2013-12-03,4y,4.0,4.3931
2013-12-03,5y,5.0,4.3519
2013-12-03,6y,6.0,4.5119
2013-12-03,7y,7.0,4.4319
2013-12-03,8y,8.0,4.487
2013-12-03,9y,9.0,4.4888
2013-12-03,10y,10.0,4.4412
2013-12-03,15y,15.0,4.6782
2013-12-03,20y,20.0,4.8864
2013-12-03,30y,30.0,4.9544
2013-12-03,40y,40.0,5.0819
2013-12-03,50y,50.0,5.1468
