,term,term_d,rate
2014-12-29,0d,0.0,2.7807
2014-12-29,1m,0.08,3.6627
2014-12-29,2m,0.17,3.5292
2014-12-29,3m,0.25,3.3803
2014-12-29,6m,0.5,3.2508
2014-12-29,9m,0.75,3.2607
2014-12-29,1y,1.0,3.273
2014-12-29,2y,2.0,3.3187
2014-12-29,3y,3.0,3.3683
2014-12-29,4y,4.0,3.4531
2014-12-29,5y,5.0,3.5308
2014-12-29,6y,6.0,3.5526
2014-12-29,7y,7.0,3.5621
2014-12-29,8y,8.0,3.5809
2014-12-29,9y,9.0,3.6009
2014-12-29,10y,10.0,3.6213
2014-12-29,15y,15.0,3.8396
2014-12-29,20y,20.0,4.0295
2014-12-29,30y,30.0,4.1198
2014-12-29,40y,40.0,4.1789
2014-12-29,50y,50.0,4.2457
