,term,term_d,rate
2015-10-15,0d,0.0,1.5568
2015-10-15,1m,0.08,2.1932
2015-10-15,2m,0.17,2.242
2015-10-15,3m,0.25,2.3395
2015-10-15,6m,0.5,2.3249
2015-10-15,9m,0.75,2.3156
2015-10-15,1y,1.0,2.419
2015-10-15,2y,2.0,2.5908
2015-10-15,3y,3.0,2.7751
2015-10-15,4y,4.0,2.8639
2015-10-15,5y,5.0,2.9059
2015-10-15,6y,6.0,3.0517
2015-10-15,7y,7.0,3.1143
2015-10-15,8y,8.0,3.1054
2015-10-15,9y,9.0,3.0905
2015-10-15,10y,10.0,3.0814
2015-10-15,15y,15.0,3.389
2015-10-15,20y,20.0,3.6847
2015-10-15,30y,30.0,3.8155
2015-10-15,40y,40.0,3.8711
2015-10-15,50y,50.0,3.9169
