,term,term_d,rate
2011-07-07,0d,0.0,2.5929
2011-07-07,1m,0.08,3.0017
2011-07-07,2m,0.17,3.259
2011-07-07,3m,0.25,3.2773
2011-07-07,6m,0.5,3.2969
2011-07-07,9m,0.75,3.293
2011-07-07,1y,1.0,3.4
2011-07-07,2y,2.0,3.4288
2011-07-07,3y,3.0,3.4363
2011-07-07,4y,4.0,3.5032
2011-07-07,5y,5.0,3.5529
2011-07-07,6y,6.0,3.66
2011-07-07,7y,7.0,3.7423
2011-07-07,8y,8.0,3.8110000000000004
2011-07-07,9y,9.0,3.8722
2011-07-07,10y,10.0,3.9021
2011-07-07,15y,15.0,4.12
2011-07-07,20y,20.0,4.3151
2011-07-07,30y,30.0,4.495
2011-07-07,40y,40.0,4.5680000000000005
2011-07-07,50y,50.0,4.6281
