,term,term_d,rate
2013-02-28,0d,0.0,3.1656
2013-02-28,1m,0.08,2.8834
2013-02-28,2m,0.17,2.6992
2013-02-28,3m,0.25,2.6874
2013-02-28,6m,0.5,2.7115
2013-02-28,9m,0.75,2.7411
2013-02-28,1y,1.0,2.7612
2013-02-28,2y,2.0,3.0767
2013-02-28,3y,3.0,3.1078
2013-02-28,4y,4.0,3.2880000000000003
2013-02-28,5y,5.0,3.2978
2013-02-28,6y,6.0,3.448
2013-02-28,7y,7.0,3.4769
2013-02-28,8y,8.0,3.5181
2013-02-28,9y,9.0,3.5605
2013-02-28,10y,10.0,3.5957
2013-02-28,15y,15.0,3.8579
2013-02-28,20y,20.0,4.0991
2013-02-28,30y,30.0,4.2001
2013-02-28,40y,40.0,4.2813
2013-02-28,50y,50.0,4.3433
