,term,term_d,rate
2013-04-08,0d,0.0,1.6654
2013-04-08,1m,0.08,2.2669
2013-04-08,2m,0.17,2.6278
2013-04-08,3m,0.25,2.5862
2013-04-08,6m,0.5,2.5768
2013-04-08,9m,0.75,2.5759
2013-04-08,1y,1.0,2.6432
2013-04-08,2y,2.0,2.9948
2013-04-08,3y,3.0,3.0374
2013-04-08,4y,4.0,3.2237
2013-04-08,5y,5.0,3.2392
2013-04-08,6y,6.0,3.4005
2013-04-08,7y,7.0,3.4076
2013-04-08,8y,8.0,3.4808
2013-04-08,9y,9.0,3.4888
2013-04-08,10y,10.0,3.4905
2013-04-08,15y,15.0,3.8053
2013-04-08,20y,20.0,4.0558
2013-04-08,30y,30.0,4.1785
2013-04-08,40y,40.0,4.2596
2013-04-08,50y,50.0,4.3334
