,term,term_d,rate
2013-08-27,0d,0.0,2.2657
2013-08-27,1m,0.08,3.6912
2013-08-27,2m,0.17,3.6546
2013-08-27,3m,0.25,3.5966
2013-08-27,6m,0.5,3.5959
2013-08-27,9m,0.75,3.5953
2013-08-27,1y,1.0,3.6215
2013-08-27,2y,2.0,3.764
2013-08-27,3y,3.0,3.8219
2013-08-27,4y,4.0,3.8506
2013-08-27,5y,5.0,3.8517
2013-08-27,6y,6.0,3.9292
2013-08-27,7y,7.0,3.9410000000000003
2013-08-27,8y,8.0,3.9628
2013-08-27,9y,9.0,3.9699
2013-08-27,10y,10.0,3.9654
2013-08-27,15y,15.0,4.0909
2013-08-27,20y,20.0,4.3127
2013-08-27,30y,30.0,4.3446
2013-08-27,40y,40.0,4.3684
2013-08-27,50y,50.0,4.3892
