,term,term_d,rate
2012-03-29,0d,0.0,1.9
2012-03-29,1m,0.08,2.4477
2012-03-29,2m,0.17,2.778
2012-03-29,3m,0.25,2.7755
2012-03-29,6m,0.5,2.7718
2012-03-29,9m,0.75,2.8257
2012-03-29,1y,1.0,2.8336
2012-03-29,2y,2.0,2.8603
2012-03-29,3y,3.0,2.9278
2012-03-29,4y,4.0,3.0724
2012-03-29,5y,5.0,3.142
2012-03-29,6y,6.0,3.3519
2012-03-29,7y,7.0,3.4098
2012-03-29,8y,8.0,3.4963
2012-03-29,9y,9.0,3.5112
2012-03-29,10y,10.0,3.5143
2012-03-29,15y,15.0,3.7716
2012-03-29,20y,20.0,4.0396
2012-03-29,30y,30.0,4.1391
2012-03-29,40y,40.0,4.2102
2012-03-29,50y,50.0,4.3051
