,term,term_d,rate
2011-05-03,0d,0.0,1.8927
2011-05-03,1m,0.08,2.251
2011-05-03,2m,0.17,2.5547
2011-05-03,3m,0.25,2.6131
2011-05-03,6m,0.5,2.7257
2011-05-03,9m,0.75,2.766
2011-05-03,1y,1.0,2.8335
2011-05-03,2y,2.0,3.0966
2011-05-03,3y,3.0,3.2617
2011-05-03,4y,4.0,3.3703
2011-05-03,5y,5.0,3.4242
2011-05-03,6y,6.0,3.6499
2011-05-03,7y,7.0,3.6793
2011-05-03,8y,8.0,3.7938
2011-05-03,9y,9.0,3.8473
2011-05-03,10y,10.0,3.8752
2011-05-03,15y,15.0,4.0489
2011-05-03,20y,20.0,4.1529
2011-05-03,30y,30.0,4.2923
2011-05-03,40y,40.0,4.3708
2011-05-03,50y,50.0,4.4347
