,term,term_d,rate
2015-09-21,0d,0.0,1.4068
2015-09-21,1m,0.08,2.2301
2015-09-21,2m,0.17,2.1983
2015-09-21,3m,0.25,2.2646
2015-09-21,6m,0.5,2.3295
2015-09-21,9m,0.75,2.3029
2015-09-21,1y,1.0,2.3271
2015-09-21,2y,2.0,2.6839999999999997
2015-09-21,3y,3.0,2.9905
2015-09-21,4y,4.0,3.0941
2015-09-21,5y,5.0,3.1419
2015-09-21,6y,6.0,3.2664
2015-09-21,7y,7.0,3.3249
2015-09-21,8y,8.0,3.3237
2015-09-21,9y,9.0,3.3216
2015-09-21,10y,10.0,3.3204
2015-09-21,15y,15.0,3.4893
2015-09-21,20y,20.0,3.7089999999999996
2015-09-21,30y,30.0,3.8178
2015-09-21,40y,40.0,3.8739999999999997
2015-09-21,50y,50.0,3.9198
