,term,term_d,rate
2011-09-14,0d,0.0,2.0538
2011-09-14,1m,0.08,2.6675
2011-09-14,2m,0.17,3.2576
2011-09-14,3m,0.25,3.5444
2011-09-14,6m,0.5,3.7889
2011-09-14,9m,0.75,3.8631
2011-09-14,1y,1.0,3.9342
2011-09-14,2y,2.0,3.9391
2011-09-14,3y,3.0,3.9445
2011-09-14,4y,4.0,3.9138
2011-09-14,5y,5.0,3.9015
2011-09-14,6y,6.0,3.9775
2011-09-14,7y,7.0,3.9788
2011-09-14,8y,8.0,4.0118
2011-09-14,9y,9.0,4.0285
2011-09-14,10y,10.0,4.021
2011-09-14,15y,15.0,4.2338
2011-09-14,20y,20.0,4.4008
2011-09-14,30y,30.0,4.4671
2011-09-14,40y,40.0,4.5675
2011-09-14,50y,50.0,4.6592
