,term,term_d,rate
2011-05-18,0d,0.0,2.6094
2011-05-18,1m,0.08,2.6337
2011-05-18,2m,0.17,2.6589
2011-05-18,3m,0.25,2.75
2011-05-18,6m,0.5,2.8777
2011-05-18,9m,0.75,2.8981
2011-05-18,1y,1.0,2.9585
2011-05-18,2y,2.0,3.1696
2011-05-18,3y,3.0,3.2902
2011-05-18,4y,4.0,3.3710000000000004
2011-05-18,5y,5.0,3.4507
2011-05-18,6y,6.0,3.6182
2011-05-18,7y,7.0,3.6485
2011-05-18,8y,8.0,3.7592
2011-05-18,9y,9.0,3.8091
2011-05-18,10y,10.0,3.8338
2011-05-18,15y,15.0,4.0303
2011-05-18,20y,20.0,4.1512
2011-05-18,30y,30.0,4.2826
2011-05-18,40y,40.0,4.3617
2011-05-18,50y,50.0,4.4256
