,term,term_d,rate
2014-08-22,0d,0.0,2.2397
2014-08-22,1m,0.08,3.4389
2014-08-22,2m,0.17,3.533
2014-08-22,3m,0.25,3.5503
2014-08-22,6m,0.5,3.8432
2014-08-22,9m,0.75,3.8006
2014-08-22,1y,1.0,3.8121
2014-08-22,2y,2.0,3.9274
2014-08-22,3y,3.0,3.9406
2014-08-22,4y,4.0,3.9694
2014-08-22,5y,5.0,4.0056
2014-08-22,6y,6.0,4.0805
2014-08-22,7y,7.0,4.1824
2014-08-22,8y,8.0,4.2262
2014-08-22,9y,9.0,4.2499
2014-08-22,10y,10.0,4.256
2014-08-22,15y,15.0,4.4361
2014-08-22,20y,20.0,4.6246
2014-08-22,30y,30.0,4.7657
2014-08-22,40y,40.0,4.8459
2014-08-22,50y,50.0,4.8901
