,term,term_d,rate
2014-08-27,0d,0.0,2.3877
2014-08-27,1m,0.08,3.4441
2014-08-27,2m,0.17,3.463
2014-08-27,3m,0.25,3.5103
2014-08-27,6m,0.5,3.8222
2014-08-27,9m,0.75,3.7717
2014-08-27,1y,1.0,3.807
2014-08-27,2y,2.0,3.9213
2014-08-27,3y,3.0,3.9373
2014-08-27,4y,4.0,3.9656
2014-08-27,5y,5.0,3.9991
2014-08-27,6y,6.0,4.0602
2014-08-27,7y,7.0,4.1359
2014-08-27,8y,8.0,4.1946
2014-08-27,9y,9.0,4.2251
2014-08-27,10y,10.0,4.231
2014-08-27,15y,15.0,4.4113
2014-08-27,20y,20.0,4.5998
2014-08-27,30y,30.0,4.7511
2014-08-27,40y,40.0,4.8323
2014-08-27,50y,50.0,4.8765
