,term,term_d,rate
2012-03-30,0d,0.0,1.9759
2012-03-30,1m,0.08,2.4569
2012-03-30,2m,0.17,2.7503
2012-03-30,3m,0.25,2.7559
2012-03-30,6m,0.5,2.7682
2012-03-30,9m,0.75,2.8072
2012-03-30,1y,1.0,2.8355
2012-03-30,2y,2.0,2.8587
2012-03-30,3y,3.0,2.9330000000000003
2012-03-30,4y,4.0,3.0818
2012-03-30,5y,5.0,3.1236
2012-03-30,6y,6.0,3.3457
2012-03-30,7y,7.0,3.4038
2012-03-30,8y,8.0,3.4916
2012-03-30,9y,9.0,3.5015
2012-03-30,10y,10.0,3.5054
2012-03-30,15y,15.0,3.7676
2012-03-30,20y,20.0,4.0356
2012-03-30,30y,30.0,4.1351
2012-03-30,40y,40.0,4.2062
2012-03-30,50y,50.0,4.3011
