,term,term_d,rate
2013-05-29,0d,0.0,2.2964
2013-05-29,1m,0.08,2.8218
2013-05-29,2m,0.17,2.8049
2013-05-29,3m,0.25,2.7596
2013-05-29,6m,0.5,2.7732
2013-05-29,9m,0.75,2.8525
2013-05-29,1y,1.0,2.861
2013-05-29,2y,2.0,3.023
2013-05-29,3y,3.0,3.053
2013-05-29,4y,4.0,3.1234
2013-05-29,5y,5.0,3.1443
2013-05-29,6y,6.0,3.3418
2013-05-29,7y,7.0,3.3455
2013-05-29,8y,8.0,3.3738
2013-05-29,9y,9.0,3.4205
2013-05-29,10y,10.0,3.4339999999999997
2013-05-29,15y,15.0,3.7060000000000004
2013-05-29,20y,20.0,3.9671
2013-05-29,30y,30.0,4.1186
2013-05-29,40y,40.0,4.1972
2013-05-29,50y,50.0,4.2571
