,term,term_d,rate
2011-04-18,0d,0.0,1.2355
2011-04-18,1m,0.08,1.9059
2011-04-18,2m,0.17,2.4414
2011-04-18,3m,0.25,2.5487
2011-04-18,6m,0.5,2.707
2011-04-18,9m,0.75,2.7782
2011-04-18,1y,1.0,2.8297
2011-04-18,2y,2.0,3.0936
2011-04-18,3y,3.0,3.2137
2011-04-18,4y,4.0,3.3747
2011-04-18,5y,5.0,3.4619999999999997
2011-04-18,6y,6.0,3.6666
2011-04-18,7y,7.0,3.6881
2011-04-18,8y,8.0,3.8035
2011-04-18,9y,9.0,3.8601
2011-04-18,10y,10.0,3.8960000000000004
2011-04-18,15y,15.0,4.0661
2011-04-18,20y,20.0,4.1748
2011-04-18,30y,30.0,4.3068
2011-04-18,40y,40.0,4.3791
2011-04-18,50y,50.0,4.4446
