,term,term_d,rate
2014-12-08,0d,0.0,2.2107
2014-12-08,1m,0.08,3.1736
2014-12-08,2m,0.17,3.2154
2014-12-08,3m,0.25,3.2196
2014-12-08,6m,0.5,3.2215
2014-12-08,9m,0.75,3.205
2014-12-08,1y,1.0,3.1983
2014-12-08,2y,2.0,3.3360000000000003
2014-12-08,3y,3.0,3.4731
2014-12-08,4y,4.0,3.6029
2014-12-08,5y,5.0,3.7104
2014-12-08,6y,6.0,3.752
2014-12-08,7y,7.0,3.7667
2014-12-08,8y,8.0,3.7814
2014-12-08,9y,9.0,3.7858
2014-12-08,10y,10.0,3.7918
2014-12-08,15y,15.0,4.0088
2014-12-08,20y,20.0,4.1987
2014-12-08,30y,30.0,4.289
2014-12-08,40y,40.0,4.334
2014-12-08,50y,50.0,4.3882
