,term,term_d,rate
2012-06-20,0d,0.0,2.2222
2012-06-20,1m,0.08,2.1404
2012-06-20,2m,0.17,2.0822
2012-06-20,3m,0.25,2.0856
2012-06-20,6m,0.5,2.1074
2012-06-20,9m,0.75,2.2944
2012-06-20,1y,1.0,2.3708
2012-06-20,2y,2.0,2.4635
2012-06-20,3y,3.0,2.6627
2012-06-20,4y,4.0,2.7923
2012-06-20,5y,5.0,3.0573
2012-06-20,6y,6.0,3.156
2012-06-20,7y,7.0,3.2223
2012-06-20,8y,8.0,3.3998
2012-06-20,9y,9.0,3.4087
2012-06-20,10y,10.0,3.4101
2012-06-20,15y,15.0,3.6782
2012-06-20,20y,20.0,3.9536
2012-06-20,30y,30.0,4.115
2012-06-20,40y,40.0,4.177
2012-06-20,50y,50.0,4.2547
