,term,term_d,rate
2011-06-20,0d,0.0,4.8016
2011-06-20,1m,0.08,3.9507
2011-06-20,2m,0.17,3.4401
2011-06-20,3m,0.25,3.5183
2011-06-20,6m,0.5,3.55
2011-06-20,9m,0.75,3.5973
2011-06-20,1y,1.0,3.5808
2011-06-20,2y,2.0,3.5432
2011-06-20,3y,3.0,3.4851
2011-06-20,4y,4.0,3.55
2011-06-20,5y,5.0,3.5845
2011-06-20,6y,6.0,3.71
2011-06-20,7y,7.0,3.7764
2011-06-20,8y,8.0,3.9074
2011-06-20,9y,9.0,3.9342
2011-06-20,10y,10.0,3.9413
2011-06-20,15y,15.0,4.1024
2011-06-20,20y,20.0,4.2347
2011-06-20,30y,30.0,4.3856
2011-06-20,40y,40.0,4.4632
2011-06-20,50y,50.0,4.5377
