,term,term_d,rate
2012-01-13,0d,0.0,2.7077
2012-01-13,1m,0.08,2.7273
2012-01-13,2m,0.17,2.7395
2012-01-13,3m,0.25,2.74
2012-01-13,6m,0.5,2.7544
2012-01-13,9m,0.75,2.7634
2012-01-13,1y,1.0,2.7938
2012-01-13,2y,2.0,2.8518
2012-01-13,3y,3.0,2.8809
2012-01-13,4y,4.0,2.9924
2012-01-13,5y,5.0,3.0382
2012-01-13,6y,6.0,3.2834
2012-01-13,7y,7.0,3.3062
2012-01-13,8y,8.0,3.4007
2012-01-13,9y,9.0,3.409
2012-01-13,10y,10.0,3.4108
2012-01-13,15y,15.0,3.7071
2012-01-13,20y,20.0,3.9502
2012-01-13,30y,30.0,4.0465
2012-01-13,40y,40.0,4.1458
2012-01-13,50y,50.0,4.2351
