,term,term_d,rate
2011-08-31,0d,0.0,2.4501
2011-08-31,1m,0.08,2.9024
2011-08-31,2m,0.17,3.3542
2011-08-31,3m,0.25,3.6175
2011-08-31,6m,0.5,3.8444
2011-08-31,9m,0.75,3.8972
2011-08-31,1y,1.0,3.9174
2011-08-31,2y,2.0,3.8923
2011-08-31,3y,3.0,3.9108
2011-08-31,4y,4.0,3.9701
2011-08-31,5y,5.0,4.0131
2011-08-31,6y,6.0,4.0357
2011-08-31,7y,7.0,4.0712
2011-08-31,8y,8.0,4.093999999999999
2011-08-31,9y,9.0,4.1031
2011-08-31,10y,10.0,4.105
2011-08-31,15y,15.0,4.2705
2011-08-31,20y,20.0,4.4762
2011-08-31,30y,30.0,4.5297
2011-08-31,40y,40.0,4.6292
2011-08-31,50y,50.0,4.7209
