,term,term_d,rate
2013-07-09,0d,0.0,2.4654
2013-07-09,1m,0.08,3.3787
2013-07-09,2m,0.17,3.4407
2013-07-09,3m,0.25,3.4999
2013-07-09,6m,0.5,3.3818
2013-07-09,9m,0.75,3.3476
2013-07-09,1y,1.0,3.4016
2013-07-09,2y,2.0,3.1935
2013-07-09,3y,3.0,3.1778
2013-07-09,4y,4.0,3.324
2013-07-09,5y,5.0,3.3272
2013-07-09,6y,6.0,3.43
2013-07-09,7y,7.0,3.4266
2013-07-09,8y,8.0,3.5247
2013-07-09,9y,9.0,3.5399
2013-07-09,10y,10.0,3.5202
2013-07-09,15y,15.0,3.7534
2013-07-09,20y,20.0,3.9878
2013-07-09,30y,30.0,4.1286
2013-07-09,40y,40.0,4.2072
2013-07-09,50y,50.0,4.2571
