,term,term_d,rate
2015-08-31,0d,0.0,1.6068
2015-08-31,1m,0.08,2.5413
2015-08-31,2m,0.17,2.2253
2015-08-31,3m,0.25,2.2608
2015-08-31,6m,0.5,2.3
2015-08-31,9m,0.75,2.2848
2015-08-31,1y,1.0,2.2519
2015-08-31,2y,2.0,2.6069
2015-08-31,3y,3.0,2.9311
2015-08-31,4y,4.0,3.0568
2015-08-31,5y,5.0,3.1345
2015-08-31,6y,6.0,3.2764
2015-08-31,7y,7.0,3.33
2015-08-31,8y,8.0,3.3294
2015-08-31,9y,9.0,3.3284
2015-08-31,10y,10.0,3.3252
2015-08-31,15y,15.0,3.4935
2015-08-31,20y,20.0,3.66
2015-08-31,30y,30.0,3.8074
2015-08-31,40y,40.0,3.863
2015-08-31,50y,50.0,3.9088
