,term,term_d,rate
2013-05-31,0d,0.0,3.7474
2013-05-31,1m,0.08,3.1578
2013-05-31,2m,0.17,2.83
2013-05-31,3m,0.25,2.7771
2013-05-31,6m,0.5,2.7974
2013-05-31,9m,0.75,2.8680000000000003
2013-05-31,1y,1.0,2.8682
2013-05-31,2y,2.0,3.0454
2013-05-31,3y,3.0,3.0607
2013-05-31,4y,4.0,3.1491
2013-05-31,5y,5.0,3.1573
2013-05-31,6y,6.0,3.3418
2013-05-31,7y,7.0,3.3446
2013-05-31,8y,8.0,3.3884
2013-05-31,9y,9.0,3.4249
2013-05-31,10y,10.0,3.4399
2013-05-31,15y,15.0,3.7088
2013-05-31,20y,20.0,3.9685
2013-05-31,30y,30.0,4.1193
2013-05-31,40y,40.0,4.1979
2013-05-31,50y,50.0,4.2524
