,term,term_d,rate
2013-05-08,0d,0.0,1.4564
2013-05-08,1m,0.08,2.5652
2013-05-08,2m,0.17,2.6371
2013-05-08,3m,0.25,2.6124
2013-05-08,6m,0.5,2.7437
2013-05-08,9m,0.75,2.8227
2013-05-08,1y,1.0,2.8329
2013-05-08,2y,2.0,2.9683
2013-05-08,3y,3.0,3.0127
2013-05-08,4y,4.0,3.1247
2013-05-08,5y,5.0,3.1282
2013-05-08,6y,6.0,3.3461
2013-05-08,7y,7.0,3.3551
2013-05-08,8y,8.0,3.3738
2013-05-08,9y,9.0,3.4316
2013-05-08,10y,10.0,3.4345
2013-05-08,15y,15.0,3.7757
2013-05-08,20y,20.0,4.0165
2013-05-08,30y,30.0,4.1689
2013-05-08,40y,40.0,4.2475
2013-05-08,50y,50.0,4.3273
