,term,term_d,rate
2015-08-19,0d,0.0,1.1814
2015-08-19,1m,0.08,2.1618
2015-08-19,2m,0.17,2.2423
2015-08-19,3m,0.25,2.2509
2015-08-19,6m,0.5,2.2651
2015-08-19,9m,0.75,2.2329
2015-08-19,1y,1.0,2.2571
2015-08-19,2y,2.0,2.5982
2015-08-19,3y,3.0,2.9263
2015-08-19,4y,4.0,3.1186
2015-08-19,5y,5.0,3.2705
2015-08-19,6y,6.0,3.4424
2015-08-19,7y,7.0,3.5119
2015-08-19,8y,8.0,3.5174
2015-08-19,9y,9.0,3.5196
2015-08-19,10y,10.0,3.5201
2015-08-19,15y,15.0,3.6883
2015-08-19,20y,20.0,3.8384
2015-08-19,30y,30.0,3.9573
2015-08-19,40y,40.0,4.013
2015-08-19,50y,50.0,4.0588
