,term,term_d,rate
2014-05-29,0d,0.0,1.5867
2014-05-29,1m,0.08,2.6605
2014-05-29,2m,0.17,2.8182
2014-05-29,3m,0.25,2.969
2014-05-29,6m,0.5,3.1152
2014-05-29,9m,0.75,3.3953
2014-05-29,1y,1.0,3.3589
2014-05-29,2y,2.0,3.6933
2014-05-29,3y,3.0,3.8846
2014-05-29,4y,4.0,3.937
2014-05-29,5y,5.0,3.9459
2014-05-29,6y,6.0,3.9819999999999998
2014-05-29,7y,7.0,4.0375
2014-05-29,8y,8.0,4.0574
2014-05-29,9y,9.0,4.0852
2014-05-29,10y,10.0,4.1159
2014-05-29,15y,15.0,4.2903
2014-05-29,20y,20.0,4.4823
2014-05-29,30y,30.0,4.6172
2014-05-29,40y,40.0,4.6517
2014-05-29,50y,50.0,4.6834
