,term,term_d,rate
2011-03-03,0d,0.0,1.4166
2011-03-03,1m,0.08,2.01
2011-03-03,2m,0.17,2.4111
2011-03-03,3m,0.25,2.4596
2011-03-03,6m,0.5,2.6161
2011-03-03,9m,0.75,2.7757
2011-03-03,1y,1.0,2.9496
2011-03-03,2y,2.0,3.2321
2011-03-03,3y,3.0,3.3315
2011-03-03,4y,4.0,3.4856
2011-03-03,5y,5.0,3.5599
2011-03-03,6y,6.0,3.7326
2011-03-03,7y,7.0,3.7873
2011-03-03,8y,8.0,3.8631
2011-03-03,9y,9.0,3.897
2011-03-03,10y,10.0,3.9279
2011-03-03,15y,15.0,4.0963
2011-03-03,20y,20.0,4.1944
2011-03-03,30y,30.0,4.2948
2011-03-03,40y,40.0,4.3706
2011-03-03,50y,50.0,4.4363
