,term,term_d,rate
2013-11-18,0d,0.0,3.6727
2013-11-18,1m,0.08,5.1412
2013-11-18,2m,0.17,4.5384
2013-11-18,3m,0.25,4.4907
2013-11-18,6m,0.5,4.2102
2013-11-18,9m,0.75,4.2099
2013-11-18,1y,1.0,4.156000000000001
2013-11-18,2y,2.0,4.4008
2013-11-18,3y,3.0,4.4832
2013-11-18,4y,4.0,4.5278
2013-11-18,5y,5.0,4.4998
2013-11-18,6y,6.0,4.612
2013-11-18,7y,7.0,4.5869
2013-11-18,8y,8.0,4.5744
2013-11-18,9y,9.0,4.5882
2013-11-18,10y,10.0,4.6619
2013-11-18,15y,15.0,4.8595
2013-11-18,20y,20.0,5.0277
2013-11-18,30y,30.0,5.0957
2013-11-18,40y,40.0,5.1719
2013-11-18,50y,50.0,5.2368
