,term,term_d,rate
2013-05-13,0d,0.0,1.6037
2013-05-13,1m,0.08,2.6267
2013-05-13,2m,0.17,2.6631
2013-05-13,3m,0.25,2.6844
2013-05-13,6m,0.5,2.7648
2013-05-13,9m,0.75,2.8398
2013-05-13,1y,1.0,2.8416
2013-05-13,2y,2.0,2.9869
2013-05-13,3y,3.0,3.0468
2013-05-13,4y,4.0,3.0968
2013-05-13,5y,5.0,3.0980000000000003
2013-05-13,6y,6.0,3.3257
2013-05-13,7y,7.0,3.3328
2013-05-13,8y,8.0,3.3623
2013-05-13,9y,9.0,3.4218
2013-05-13,10y,10.0,3.4238
2013-05-13,15y,15.0,3.7705
2013-05-13,20y,20.0,4.0139
2013-05-13,30y,30.0,4.1676
2013-05-13,40y,40.0,4.2462
2013-05-13,50y,50.0,4.3267
