,term,term_d,rate
2014-04-03,0d,0.0,1.9967
2014-04-03,1m,0.08,3.0937
2014-04-03,2m,0.17,2.9968
2014-04-03,3m,0.25,2.9625
2014-04-03,6m,0.5,2.9982
2014-04-03,9m,0.75,2.9084
2014-04-03,1y,1.0,3.0851
2014-04-03,2y,2.0,3.4347
2014-04-03,3y,3.0,3.9017
2014-04-03,4y,4.0,4.2118
2014-04-03,5y,5.0,4.1943
2014-04-03,6y,6.0,4.5172
2014-04-03,7y,7.0,4.3886
2014-04-03,8y,8.0,4.4504
2014-04-03,9y,9.0,4.5067
2014-04-03,10y,10.0,4.4904
2014-04-03,15y,15.0,4.7265
2014-04-03,20y,20.0,4.952
2014-04-03,30y,30.0,5.0418
2014-04-03,40y,40.0,5.1349
2014-04-03,50y,50.0,5.1891
