,term,term_d,rate
2015-06-23,0d,0.0,0.9384
2015-06-23,1m,0.08,2.0422
2015-06-23,2m,0.17,1.7685
2015-06-23,3m,0.25,1.8354
2015-06-23,6m,0.5,1.8485
2015-06-23,9m,0.75,1.7202
2015-06-23,1y,1.0,1.7159
2015-06-23,2y,2.0,2.3244
2015-06-23,3y,3.0,2.8569999999999998
2015-06-23,4y,4.0,3.1007
2015-06-23,5y,5.0,3.1923
2015-06-23,6y,6.0,3.3845
2015-06-23,7y,7.0,3.528
2015-06-23,8y,8.0,3.5752
2015-06-23,9y,9.0,3.5924
2015-06-23,10y,10.0,3.6054
2015-06-23,15y,15.0,3.7724
2015-06-23,20y,20.0,3.9560000000000004
2015-06-23,30y,30.0,4.0525
2015-06-23,40y,40.0,4.1081
2015-06-23,50y,50.0,4.1489
