,term,term_d,rate
2013-01-25,0d,0.0,1.3076
2013-01-25,1m,0.08,2.1704
2013-01-25,2m,0.17,2.5925
2013-01-25,3m,0.25,2.6636
2013-01-25,6m,0.5,2.7023
2013-01-25,9m,0.75,2.7308
2013-01-25,1y,1.0,2.8339999999999996
2013-01-25,2y,2.0,3.0264
2013-01-25,3y,3.0,3.1074
2013-01-25,4y,4.0,3.2109
2013-01-25,5y,5.0,3.2335
2013-01-25,6y,6.0,3.4159
2013-01-25,7y,7.0,3.4793
2013-01-25,8y,8.0,3.5225
2013-01-25,9y,9.0,3.5558
2013-01-25,10y,10.0,3.5837
2013-01-25,15y,15.0,3.8611
2013-01-25,20y,20.0,4.1023
2013-01-25,30y,30.0,4.2061
2013-01-25,40y,40.0,4.293
2013-01-25,50y,50.0,4.3551
