,term,term_d,rate
2012-11-21,0d,0.0,1.8688
2012-11-21,1m,0.08,2.5451
2012-11-21,2m,0.17,2.8169
2012-11-21,3m,0.25,2.8241
2012-11-21,6m,0.5,2.8142
2012-11-21,9m,0.75,2.8149
2012-11-21,1y,1.0,2.8116
2012-11-21,2y,2.0,2.9797
2012-11-21,3y,3.0,2.9865
2012-11-21,4y,4.0,3.1097
2012-11-21,5y,5.0,3.1454
2012-11-21,6y,6.0,3.3159
2012-11-21,7y,7.0,3.4314
2012-11-21,8y,8.0,3.4569
2012-11-21,9y,9.0,3.4859
2012-11-21,10y,10.0,3.5205
2012-11-21,15y,15.0,3.8226
2012-11-21,20y,20.0,4.085
2012-11-21,30y,30.0,4.1896
2012-11-21,40y,40.0,4.2726
2012-11-21,50y,50.0,4.3306
