,term,term_d,rate
2015-06-02,0d,0.0,0.8134
2015-06-02,1m,0.08,1.9622
2015-06-02,2m,0.17,1.9758
2015-06-02,3m,0.25,2.0036
2015-06-02,6m,0.5,2.0478
2015-06-02,9m,0.75,1.9865
2015-06-02,1y,1.0,1.9651
2015-06-02,2y,2.0,2.4482
2015-06-02,3y,3.0,2.8957
2015-06-02,4y,4.0,3.1162
2015-06-02,5y,5.0,3.2809
2015-06-02,6y,6.0,3.4796
2015-06-02,7y,7.0,3.5660000000000003
2015-06-02,8y,8.0,3.5804
2015-06-02,9y,9.0,3.5861
2015-06-02,10y,10.0,3.588
2015-06-02,15y,15.0,3.7862
2015-06-02,20y,20.0,3.9753
2015-06-02,30y,30.0,4.0321
2015-06-02,40y,40.0,4.1044
2015-06-02,50y,50.0,4.1491
