,term,term_d,rate
2011-09-08,0d,0.0,2.2021
2011-09-08,1m,0.08,2.8647
2011-09-08,2m,0.17,3.4274
2011-09-08,3m,0.25,3.6285
2011-09-08,6m,0.5,3.8006
2011-09-08,9m,0.75,3.8465
2011-09-08,1y,1.0,3.8716
2011-09-08,2y,2.0,3.9112
2011-09-08,3y,3.0,3.957
2011-09-08,4y,4.0,3.9265
2011-09-08,5y,5.0,3.943
2011-09-08,6y,6.0,3.9939999999999998
2011-09-08,7y,7.0,4.0305
2011-09-08,8y,8.0,4.0567
2011-09-08,9y,9.0,4.0649
2011-09-08,10y,10.0,4.065
2011-09-08,15y,15.0,4.2562
2011-09-08,20y,20.0,4.4508
2011-09-08,30y,30.0,4.4896
2011-09-08,40y,40.0,4.5899
2011-09-08,50y,50.0,4.6816
