,term,term_d,rate
2013-01-21,0d,0.0,1.1626
2013-01-21,1m,0.08,2.084
2013-01-21,2m,0.17,2.5809
2013-01-21,3m,0.25,2.6117
2013-01-21,6m,0.5,2.6309
2013-01-21,9m,0.75,2.714
2013-01-21,1y,1.0,2.8002
2013-01-21,2y,2.0,3.0298
2013-01-21,3y,3.0,3.0729
2013-01-21,4y,4.0,3.1828
2013-01-21,5y,5.0,3.2057
2013-01-21,6y,6.0,3.4171
2013-01-21,7y,7.0,3.4745
2013-01-21,8y,8.0,3.5152
2013-01-21,9y,9.0,3.5468
2013-01-21,10y,10.0,3.5743
2013-01-21,15y,15.0,3.8510000000000004
2013-01-21,20y,20.0,4.0931
2013-01-21,30y,30.0,4.2013
2013-01-21,40y,40.0,4.2882
2013-01-21,50y,50.0,4.3528
