,term,term_d,rate
2013-03-04,0d,0.0,2.4481
2013-03-04,1m,0.08,2.6073
2013-03-04,2m,0.17,2.7028
2013-03-04,3m,0.25,2.6991
2013-03-04,6m,0.5,2.7264
2013-03-04,9m,0.75,2.7367
2013-03-04,1y,1.0,2.7727
2013-03-04,2y,2.0,3.0603
2013-03-04,3y,3.0,3.0943
2013-03-04,4y,4.0,3.2623
2013-03-04,5y,5.0,3.2707
2013-03-04,6y,6.0,3.4362
2013-03-04,7y,7.0,3.4731
2013-03-04,8y,8.0,3.5129
2013-03-04,9y,9.0,3.5471
2013-03-04,10y,10.0,3.5785
2013-03-04,15y,15.0,3.8494
2013-03-04,20y,20.0,4.0905
2013-03-04,30y,30.0,4.1959
2013-03-04,40y,40.0,4.277
2013-03-04,50y,50.0,4.3412
