,term,term_d,rate
2013-08-08,0d,0.0,2.4237
2013-08-08,1m,0.08,3.5175
2013-08-08,2m,0.17,3.469
2013-08-08,3m,0.25,3.4383
2013-08-08,6m,0.5,3.4193
2013-08-08,9m,0.75,3.4562
2013-08-08,1y,1.0,3.4271
2013-08-08,2y,2.0,3.5377
2013-08-08,3y,3.0,3.5724
2013-08-08,4y,4.0,3.7251
2013-08-08,5y,5.0,3.7313
2013-08-08,6y,6.0,3.7583
2013-08-08,7y,7.0,3.7707
2013-08-08,8y,8.0,3.7739
2013-08-08,9y,9.0,3.8388
2013-08-08,10y,10.0,3.8455
2013-08-08,15y,15.0,3.9187
2013-08-08,20y,20.0,4.0764
2013-08-08,30y,30.0,4.177
2013-08-08,40y,40.0,4.2557
2013-08-08,50y,50.0,4.2813
