,term,term_d,rate
2015-01-13,0d,0.0,2.1747
2015-01-13,1m,0.08,3.5223
2015-01-13,2m,0.17,3.4792
2015-01-13,3m,0.25,3.3433
2015-01-13,6m,0.5,3.2123
2015-01-13,9m,0.75,3.2062
2015-01-13,1y,1.0,3.2014
2015-01-13,2y,2.0,3.2319999999999998
2015-01-13,3y,3.0,3.2681
2015-01-13,4y,4.0,3.3568
2015-01-13,5y,5.0,3.4551
2015-01-13,6y,6.0,3.4976
2015-01-13,7y,7.0,3.5301
2015-01-13,8y,8.0,3.5572
2015-01-13,9y,9.0,3.5697
2015-01-13,10y,10.0,3.5836
2015-01-13,15y,15.0,3.8019
2015-01-13,20y,20.0,3.9918
2015-01-13,30y,30.0,4.0921
2015-01-13,40y,40.0,4.1412
2015-01-13,50y,50.0,4.2057
