,term,term_d,rate
2012-11-23,0d,0.0,1.8172
2012-11-23,1m,0.08,2.553
2012-11-23,2m,0.17,2.8134
2012-11-23,3m,0.25,2.8155
2012-11-23,6m,0.5,2.8142
2012-11-23,9m,0.75,2.8224
2012-11-23,1y,1.0,2.8231
2012-11-23,2y,2.0,2.9947
2012-11-23,3y,3.0,2.9959
2012-11-23,4y,4.0,3.1206
2012-11-23,5y,5.0,3.1801
2012-11-23,6y,6.0,3.3234
2012-11-23,7y,7.0,3.4449
2012-11-23,8y,8.0,3.4621
2012-11-23,9y,9.0,3.4973
2012-11-23,10y,10.0,3.5428
2012-11-23,15y,15.0,3.8315
2012-11-23,20y,20.0,4.0831
2012-11-23,30y,30.0,4.1948
2012-11-23,40y,40.0,4.2778
2012-11-23,50y,50.0,4.3384
