,term,term_d,rate
2012-11-07,0d,0.0,2.0334
2012-11-07,1m,0.08,2.5435
2012-11-07,2m,0.17,2.866
2012-11-07,3m,0.25,2.8793
2012-11-07,6m,0.5,2.8315
2012-11-07,9m,0.75,2.8463
2012-11-07,1y,1.0,2.9341
2012-11-07,2y,2.0,3.0764
2012-11-07,3y,3.0,3.0786
2012-11-07,4y,4.0,3.1787
2012-11-07,5y,5.0,3.1994
2012-11-07,6y,6.0,3.4185
2012-11-07,7y,7.0,3.5060000000000002
2012-11-07,8y,8.0,3.5267
2012-11-07,9y,9.0,3.5461
2012-11-07,10y,10.0,3.5644
2012-11-07,15y,15.0,3.8435
2012-11-07,20y,20.0,4.0863
2012-11-07,30y,30.0,4.1873
2012-11-07,40y,40.0,4.27
2012-11-07,50y,50.0,4.3123
