,term,term_d,rate
2011-01-27,0d,0.0,4.8321
2011-01-27,1m,0.08,4.0126
2011-01-27,2m,0.17,3.4101
2011-01-27,3m,0.25,3.3169
2011-01-27,6m,0.5,3.2118
2011-01-27,9m,0.75,3.1694
2011-01-27,1y,1.0,3.1854
2011-01-27,2y,2.0,3.282
2011-01-27,3y,3.0,3.38
2011-01-27,4y,4.0,3.4948
2011-01-27,5y,5.0,3.6179
2011-01-27,6y,6.0,3.7982
2011-01-27,7y,7.0,3.8269
2011-01-27,8y,8.0,3.8857
2011-01-27,9y,9.0,3.9449
2011-01-27,10y,10.0,4.0058
2011-01-27,15y,15.0,4.1645
2011-01-27,20y,20.0,4.2371
2011-01-27,30y,30.0,4.3319
2011-01-27,40y,40.0,4.3841
2011-01-27,50y,50.0,4.4487
