,term,term_d,rate
2015-03-06,0d,0.0,2.7007
2015-03-06,1m,0.08,3.3138
2015-03-06,2m,0.17,3.3154
2015-03-06,3m,0.25,3.1061
2015-03-06,6m,0.5,3.0911
2015-03-06,9m,0.75,3.1234
2015-03-06,1y,1.0,3.0576
2015-03-06,2y,2.0,3.1643
2015-03-06,3y,3.0,3.2515
2015-03-06,4y,4.0,3.283
2015-03-06,5y,5.0,3.3015
2015-03-06,6y,6.0,3.3246
2015-03-06,7y,7.0,3.3425
2015-03-06,8y,8.0,3.3787
2015-03-06,9y,9.0,3.4277
2015-03-06,10y,10.0,3.4753
2015-03-06,15y,15.0,3.6928
2015-03-06,20y,20.0,3.8617
2015-03-06,30y,30.0,4.0211
2015-03-06,40y,40.0,4.0925
2015-03-06,50y,50.0,4.1704
