,term,term_d,rate
2011-04-20,0d,0.0,1.2303
2011-04-20,1m,0.08,1.8428
2011-04-20,2m,0.17,2.418
2011-04-20,3m,0.25,2.5868
2011-04-20,6m,0.5,2.6856
2011-04-20,9m,0.75,2.7808
2011-04-20,1y,1.0,2.8211
2011-04-20,2y,2.0,3.0949
2011-04-20,3y,3.0,3.2037
2011-04-20,4y,4.0,3.3764
2011-04-20,5y,5.0,3.4574
2011-04-20,6y,6.0,3.6616
2011-04-20,7y,7.0,3.6834
2011-04-20,8y,8.0,3.7986
2011-04-20,9y,9.0,3.8551
2011-04-20,10y,10.0,3.8913
2011-04-20,15y,15.0,4.0612
2011-04-20,20y,20.0,4.1694
2011-04-20,30y,30.0,4.3013
2011-04-20,40y,40.0,4.3737
2011-04-20,50y,50.0,4.4392
