,term,term_d,rate
2011-04-11,0d,0.0,1.2297
2011-04-11,1m,0.08,1.9678
2011-04-11,2m,0.17,2.5143
2011-04-11,3m,0.25,2.6085
2011-04-11,6m,0.5,2.7273
2011-04-11,9m,0.75,2.7737
2011-04-11,1y,1.0,2.8625
2011-04-11,2y,2.0,3.1433
2011-04-11,3y,3.0,3.2444
2011-04-11,4y,4.0,3.4358
2011-04-11,5y,5.0,3.51
2011-04-11,6y,6.0,3.6862
2011-04-11,7y,7.0,3.7128
2011-04-11,8y,8.0,3.8181
2011-04-11,9y,9.0,3.8663
2011-04-11,10y,10.0,3.8928
2011-04-11,15y,15.0,4.0616
2011-04-11,20y,20.0,4.1746
2011-04-11,30y,30.0,4.3009
2011-04-11,40y,40.0,4.3723
2011-04-11,50y,50.0,4.438
