,term,term_d,rate
2012-09-06,0d,0.0,1.0683
2012-09-06,1m,0.08,1.96
2012-09-06,2m,0.17,2.495
2012-09-06,3m,0.25,2.4927
2012-09-06,6m,0.5,2.5179
2012-09-06,9m,0.75,2.5878
2012-09-06,1y,1.0,2.6155
2012-09-06,2y,2.0,2.8321
2012-09-06,3y,3.0,2.9389
2012-09-06,4y,4.0,3.0401
2012-09-06,5y,5.0,3.0761
2012-09-06,6y,6.0,3.2156
2012-09-06,7y,7.0,3.2932
2012-09-06,8y,8.0,3.3281
2012-09-06,9y,9.0,3.3629
2012-09-06,10y,10.0,3.3963
2012-09-06,15y,15.0,3.6724
2012-09-06,20y,20.0,3.9432
2012-09-06,30y,30.0,4.1626
2012-09-06,40y,40.0,4.2037
2012-09-06,50y,50.0,4.2622
