,term,term_d,rate
2014-12-04,0d,0.0,2.2017
2014-12-04,1m,0.08,3.1281
2014-12-04,2m,0.17,3.1180000000000003
2014-12-04,3m,0.25,3.1296
2014-12-04,6m,0.5,3.0669999999999997
2014-12-04,9m,0.75,3.0796
2014-12-04,1y,1.0,3.0557
2014-12-04,2y,2.0,3.2289999999999996
2014-12-04,3y,3.0,3.3833
2014-12-04,4y,4.0,3.4869
2014-12-04,5y,5.0,3.5729
2014-12-04,6y,6.0,3.6332
2014-12-04,7y,7.0,3.6517
2014-12-04,8y,8.0,3.6578
2014-12-04,9y,9.0,3.6596
2014-12-04,10y,10.0,3.6633
2014-12-04,15y,15.0,3.8803
2014-12-04,20y,20.0,4.0702
2014-12-04,30y,30.0,4.1605
2014-12-04,40y,40.0,4.2055
2014-12-04,50y,50.0,4.2597
