,term,term_d,rate
2011-06-01,0d,0.0,2.2703
2011-06-01,1m,0.08,2.6376
2011-06-01,2m,0.17,2.8831
2011-06-01,3m,0.25,2.9041
2011-06-01,6m,0.5,2.9451
2011-06-01,9m,0.75,2.9932
2011-06-01,1y,1.0,3.0402
2011-06-01,2y,2.0,3.1831
2011-06-01,3y,3.0,3.3113
2011-06-01,4y,4.0,3.36
2011-06-01,5y,5.0,3.4226
2011-06-01,6y,6.0,3.6178
2011-06-01,7y,7.0,3.6502
2011-06-01,8y,8.0,3.7792
2011-06-01,9y,9.0,3.8303
2011-06-01,10y,10.0,3.8311
2011-06-01,15y,15.0,4.0351
2011-06-01,20y,20.0,4.1623
2011-06-01,30y,30.0,4.3182
2011-06-01,40y,40.0,4.4108
2011-06-01,50y,50.0,4.48
